original_file,anonymized_file,category,original_name,anonymized_name
DANKWA2022/DANKWA2022_sir_s3_incidence_prevalence_unknown_initial.txt,DANKWA2022/DANKWA2022_sir_s3_incidence_prevalence_unknown_initial_anonymized.txt,state,In,x2
DANKWA2022/DANKWA2022_sir_s3_incidence_prevalence_unknown_initial.txt,DANKWA2022/DANKWA2022_sir_s3_incidence_prevalence_unknown_initial_anonymized.txt,state,R,x3
DANKWA2022/DANKWA2022_sir_s3_incidence_prevalence_unknown_initial.txt,DANKWA2022/DANKWA2022_sir_s3_incidence_prevalence_unknown_initial_anonymized.txt,unknown_parameter,b,p1
DANKWA2022/DANKWA2022_sir_s3_incidence_prevalence_unknown_initial.txt,DANKWA2022/DANKWA2022_sir_s3_incidence_prevalence_unknown_initial_anonymized.txt,unknown_parameter,g,p2
DANKWA2022/DANKWA2022_sir_s4_incidence_prevalence_known_nh_known_initial.txt,DANKWA2022/DANKWA2022_sir_s4_incidence_prevalence_known_nh_known_initial_anonymized.txt,state,S,x1
DANKWA2022/DANKWA2022_sir_s4_incidence_prevalence_known_nh_known_initial.txt,DANKWA2022/DANKWA2022_sir_s4_incidence_prevalence_known_nh_known_initial_anonymized.txt,state,In,x2
DANKWA2022/DANKWA2022_sir_s4_incidence_prevalence_known_nh_known_initial.txt,DANKWA2022/DANKWA2022_sir_s4_incidence_prevalence_known_nh_known_initial_anonymized.txt,state,R,x3
DANKWA2022/DANKWA2022_sir_s4_incidence_prevalence_known_nh_known_initial.txt,DANKWA2022/DANKWA2022_sir_s4_incidence_prevalence_known_nh_known_initial_anonymized.txt,unknown_parameter,b,p1
DANKWA2022/DANKWA2022_sir_s4_incidence_prevalence_known_nh_known_initial.txt,DANKWA2022/DANKWA2022_sir_s4_incidence_prevalence_known_nh_known_initial_anonymized.txt,known_input_or_constant,g,c1
DANKWA2022/DANKWA2022_sir_s4_incidence_prevalence_known_nh_unknown_initial.txt,DANKWA2022/DANKWA2022_sir_s4_incidence_prevalence_known_nh_unknown_initial_anonymized.txt,state,S,x1
DANKWA2022/DANKWA2022_sir_s4_incidence_prevalence_known_nh_unknown_initial.txt,DANKWA2022/DANKWA2022_sir_s4_incidence_prevalence_known_nh_unknown_initial_anonymized.txt,state,In,x2
DANKWA2022/DANKWA2022_sir_s4_incidence_prevalence_known_nh_unknown_initial.txt,DANKWA2022/DANKWA2022_sir_s4_incidence_prevalence_known_nh_unknown_initial_anonymized.txt,state,R,x3
DANKWA2022/DANKWA2022_sir_s4_incidence_prevalence_known_nh_unknown_initial.txt,DANKWA2022/DANKWA2022_sir_s4_incidence_prevalence_known_nh_unknown_initial_anonymized.txt,unknown_parameter,b,p1
DANKWA2022/DANKWA2022_sir_s4_incidence_prevalence_known_nh_unknown_initial.txt,DANKWA2022/DANKWA2022_sir_s4_incidence_prevalence_known_nh_unknown_initial_anonymized.txt,known_input_or_constant,g,c1
DANKWA2022/DANKWA2022_slir_s1_incidence_known_initial.txt,DANKWA2022/DANKWA2022_slir_s1_incidence_known_initial_anonymized.txt,state,S,x1
DANKWA2022/DANKWA2022_slir_s1_incidence_known_initial.txt,DANKWA2022/DANKWA2022_slir_s1_incidence_known_initial_anonymized.txt,state,L,x2
DANKWA2022/DANKWA2022_slir_s1_incidence_known_initial.txt,DANKWA2022/DANKWA2022_slir_s1_incidence_known_initial_anonymized.txt,state,In,x3
DANKWA2022/DANKWA2022_slir_s1_incidence_known_initial.txt,DANKWA2022/DANKWA2022_slir_s1_incidence_known_initial_anonymized.txt,state,R,x4
DANKWA2022/DANKWA2022_slir_s1_incidence_known_initial.txt,DANKWA2022/DANKWA2022_slir_s1_incidence_known_initial_anonymized.txt,unknown_parameter,a,p1
DANKWA2022/DANKWA2022_slir_s1_incidence_known_initial.txt,DANKWA2022/DANKWA2022_slir_s1_incidence_known_initial_anonymized.txt,unknown_parameter,b,p2
DANKWA2022/DANKWA2022_slir_s1_incidence_known_initial.txt,DANKWA2022/DANKWA2022_slir_s1_incidence_known_initial_anonymized.txt,unknown_parameter,g,p3
DANKWA2022/DANKWA2022_slir_s1_incidence_unknown_initial.txt,DANKWA2022/DANKWA2022_slir_s1_incidence_unknown_initial_anonymized.txt,state,S,x1
DANKWA2022/DANKWA2022_slir_s1_incidence_unknown_initial.txt,DANKWA2022/DANKWA2022_slir_s1_incidence_unknown_initial_anonymized.txt,state,L,x2
DANKWA2022/DANKWA2022_slir_s1_incidence_unknown_initial.txt,DANKWA2022/DANKWA2022_slir_s1_incidence_unknown_initial_anonymized.txt,state,In,x3
DANKWA2022/DANKWA2022_slir_s1_incidence_unknown_initial.txt,DANKWA2022/DANKWA2022_slir_s1_incidence_unknown_initial_anonymized.txt,state,R,x4
DANKWA2022/DANKWA2022_slir_s1_incidence_unknown_initial.txt,DANKWA2022/DANKWA2022_slir_s1_incidence_unknown_initial_anonymized.txt,unknown_parameter,a,p1
DANKWA2022/DANKWA2022_slir_s1_incidence_unknown_initial.txt,DANKWA2022/DANKWA2022_slir_s1_incidence_unknown_initial_anonymized.txt,unknown_parameter,b,p2
DANKWA2022/DANKWA2022_slir_s1_incidence_unknown_initial.txt,DANKWA2022/DANKWA2022_slir_s1_incidence_unknown_initial_anonymized.txt,unknown_parameter,g,p3
DANKWA2022/DANKWA2022_slir_s1_prevalence_known_initial.txt,DANKWA2022/DANKWA2022_slir_s1_prevalence_known_initial_anonymized.txt,state,S,x1
DANKWA2022/DANKWA2022_slir_s1_prevalence_known_initial.txt,DANKWA2022/DANKWA2022_slir_s1_prevalence_known_initial_anonymized.txt,state,L,x2
DANKWA2022/DANKWA2022_slir_s1_prevalence_known_initial.txt,DANKWA2022/DANKWA2022_slir_s1_prevalence_known_initial_anonymized.txt,state,In,x3
DANKWA2022/DANKWA2022_slir_s1_prevalence_known_initial.txt,DANKWA2022/DANKWA2022_slir_s1_prevalence_known_initial_anonymized.txt,state,R,x4
DANKWA2022/DANKWA2022_slir_s1_prevalence_known_initial.txt,DANKWA2022/DANKWA2022_slir_s1_prevalence_known_initial_anonymized.txt,unknown_parameter,a,p1
DANKWA2022/DANKWA2022_slir_s1_prevalence_known_initial.txt,DANKWA2022/DANKWA2022_slir_s1_prevalence_known_initial_anonymized.txt,unknown_parameter,b,p2
DANKWA2022/DANKWA2022_slir_s1_prevalence_known_initial.txt,DANKWA2022/DANKWA2022_slir_s1_prevalence_known_initial_anonymized.txt,unknown_parameter,g,p3
DANKWA2022/DANKWA2022_slir_s1_prevalence_unknown_initial.txt,DANKWA2022/DANKWA2022_slir_s1_prevalence_unknown_initial_anonymized.txt,state,S,x1
DANKWA2022/DANKWA2022_slir_s1_prevalence_unknown_initial.txt,DANKWA2022/DANKWA2022_slir_s1_prevalence_unknown_initial_anonymized.txt,state,L,x2
DANKWA2022/DANKWA2022_slir_s1_prevalence_unknown_initial.txt,DANKWA2022/DANKWA2022_slir_s1_prevalence_unknown_initial_anonymized.txt,state,In,x3
DANKWA2022/DANKWA2022_slir_s1_prevalence_unknown_initial.txt,DANKWA2022/DANKWA2022_slir_s1_prevalence_unknown_initial_anonymized.txt,state,R,x4
DANKWA2022/DANKWA2022_slir_s1_prevalence_unknown_initial.txt,DANKWA2022/DANKWA2022_slir_s1_prevalence_unknown_initial_anonymized.txt,unknown_parameter,a,p1
DANKWA2022/DANKWA2022_slir_s1_prevalence_unknown_initial.txt,DANKWA2022/DANKWA2022_slir_s1_prevalence_unknown_initial_anonymized.txt,unknown_parameter,b,p2
DANKWA2022/DANKWA2022_slir_s1_prevalence_unknown_initial.txt,DANKWA2022/DANKWA2022_slir_s1_prevalence_unknown_initial_anonymized.txt,unknown_parameter,g,p3
DANKWA2022/DANKWA2022_slir_s2_incidence_known_nh_known_initial.txt,DANKWA2022/DANKWA2022_slir_s2_incidence_known_nh_known_initial_anonymized.txt,state,S,x1
DANKWA2022/DANKWA2022_slir_s2_incidence_known_nh_known_initial.txt,DANKWA2022/DANKWA2022_slir_s2_incidence_known_nh_known_initial_anonymized.txt,state,L,x2
DANKWA2022/DANKWA2022_slir_s2_incidence_known_nh_known_initial.txt,DANKWA2022/DANKWA2022_slir_s2_incidence_known_nh_known_initial_anonymized.txt,state,In,x3
DANKWA2022/DANKWA2022_slir_s2_incidence_known_nh_known_initial.txt,DANKWA2022/DANKWA2022_slir_s2_incidence_known_nh_known_initial_anonymized.txt,state,R,x4
DANKWA2022/DANKWA2022_slir_s2_incidence_known_nh_known_initial.txt,DANKWA2022/DANKWA2022_slir_s2_incidence_known_nh_known_initial_anonymized.txt,unknown_parameter,b,p1
DANKWA2022/DANKWA2022_slir_s2_incidence_known_nh_known_initial.txt,DANKWA2022/DANKWA2022_slir_s2_incidence_known_nh_known_initial_anonymized.txt,known_input_or_constant,a,c1
DANKWA2022/DANKWA2022_slir_s2_incidence_known_nh_known_initial.txt,DANKWA2022/DANKWA2022_slir_s2_incidence_known_nh_known_initial_anonymized.txt,known_input_or_constant,g,c2
DANKWA2022/DANKWA2022_slir_s2_incidence_known_nh_unknown_initial.txt,DANKWA2022/DANKWA2022_slir_s2_incidence_known_nh_unknown_initial_anonymized.txt,state,S,x1
DANKWA2022/DANKWA2022_slir_s2_incidence_known_nh_unknown_initial.txt,DANKWA2022/DANKWA2022_slir_s2_incidence_known_nh_unknown_initial_anonymized.txt,state,L,x2
DANKWA2022/DANKWA2022_slir_s2_incidence_known_nh_unknown_initial.txt,DANKWA2022/DANKWA2022_slir_s2_incidence_known_nh_unknown_initial_anonymized.txt,state,In,x3
DANKWA2022/DANKWA2022_slir_s2_incidence_known_nh_unknown_initial.txt,DANKWA2022/DANKWA2022_slir_s2_incidence_known_nh_unknown_initial_anonymized.txt,state,R,x4
DANKWA2022/DANKWA2022_slir_s2_incidence_known_nh_unknown_initial.txt,DANKWA2022/DANKWA2022_slir_s2_incidence_known_nh_unknown_initial_anonymized.txt,unknown_parameter,b,p1
DANKWA2022/DANKWA2022_slir_s2_incidence_known_nh_unknown_initial.txt,DANKWA2022/DANKWA2022_slir_s2_incidence_known_nh_unknown_initial_anonymized.txt,known_input_or_constant,a,c1
DANKWA2022/DANKWA2022_slir_s2_incidence_known_nh_unknown_initial.txt,DANKWA2022/DANKWA2022_slir_s2_incidence_known_nh_unknown_initial_anonymized.txt,known_input_or_constant,g,c2
DANKWA2022/DANKWA2022_slir_s2_prevalence_known_nh_known_initial.txt,DANKWA2022/DANKWA2022_slir_s2_prevalence_known_nh_known_initial_anonymized.txt,state,S,x1
DANKWA2022/DANKWA2022_slir_s2_prevalence_known_nh_known_initial.txt,DANKWA2022/DANKWA2022_slir_s2_prevalence_known_nh_known_initial_anonymized.txt,state,L,x2
DANKWA2022/DANKWA2022_slir_s2_prevalence_known_nh_known_initial.txt,DANKWA2022/DANKWA2022_slir_s2_prevalence_known_nh_known_initial_anonymized.txt,state,In,x3
DANKWA2022/DANKWA2022_slir_s2_prevalence_known_nh_known_initial.txt,DANKWA2022/DANKWA2022_slir_s2_prevalence_known_nh_known_initial_anonymized.txt,state,R,x4
DANKWA2022/DANKWA2022_slir_s2_prevalence_known_nh_known_initial.txt,DANKWA2022/DANKWA2022_slir_s2_prevalence_known_nh_known_initial_anonymized.txt,unknown_parameter,b,p1
DANKWA2022/DANKWA2022_slir_s2_prevalence_known_nh_known_initial.txt,DANKWA2022/DANKWA2022_slir_s2_prevalence_known_nh_known_initial_anonymized.txt,known_input_or_constant,a,c1
DANKWA2022/DANKWA2022_slir_s2_prevalence_known_nh_known_initial.txt,DANKWA2022/DANKWA2022_slir_s2_prevalence_known_nh_known_initial_anonymized.txt,known_input_or_constant,g,c2
DANKWA2022/DANKWA2022_slir_s2_prevalence_known_nh_unknown_initial.txt,DANKWA2022/DANKWA2022_slir_s2_prevalence_known_nh_unknown_initial_anonymized.txt,state,S,x1
DANKWA2022/DANKWA2022_slir_s2_prevalence_known_nh_unknown_initial.txt,DANKWA2022/DANKWA2022_slir_s2_prevalence_known_nh_unknown_initial_anonymized.txt,state,L,x2
DANKWA2022/DANKWA2022_slir_s2_prevalence_known_nh_unknown_initial.txt,DANKWA2022/DANKWA2022_slir_s2_prevalence_known_nh_unknown_initial_anonymized.txt,state,In,x3
DANKWA2022/DANKWA2022_slir_s2_prevalence_known_nh_unknown_initial.txt,DANKWA2022/DANKWA2022_slir_s2_prevalence_known_nh_unknown_initial_anonymized.txt,state,R,x4
DANKWA2022/DANKWA2022_slir_s2_prevalence_known_nh_unknown_initial.txt,DANKWA2022/DANKWA2022_slir_s2_prevalence_known_nh_unknown_initial_anonymized.txt,unknown_parameter,b,p1
DANKWA2022/DANKWA2022_slir_s2_prevalence_known_nh_unknown_initial.txt,DANKWA2022/DANKWA2022_slir_s2_prevalence_known_nh_unknown_initial_anonymized.txt,known_input_or_constant,a,c1
DANKWA2022/DANKWA2022_slir_s2_prevalence_known_nh_unknown_initial.txt,DANKWA2022/DANKWA2022_slir_s2_prevalence_known_nh_unknown_initial_anonymized.txt,known_input_or_constant,g,c2
DANKWA2022/DANKWA2022_slir_s3_incidence_prevalence_known_initial.txt,DANKWA2022/DANKWA2022_slir_s3_incidence_prevalence_known_initial_anonymized.txt,state,S,x1
DANKWA2022/DANKWA2022_slir_s3_incidence_prevalence_known_initial.txt,DANKWA2022/DANKWA2022_slir_s3_incidence_prevalence_known_initial_anonymized.txt,state,L,x2
DANKWA2022/DANKWA2022_slir_s3_incidence_prevalence_known_initial.txt,DANKWA2022/DANKWA2022_slir_s3_incidence_prevalence_known_initial_anonymized.txt,state,In,x3
DANKWA2022/DANKWA2022_slir_s3_incidence_prevalence_known_initial.txt,DANKWA2022/DANKWA2022_slir_s3_incidence_prevalence_known_initial_anonymized.txt,state,R,x4
DANKWA2022/DANKWA2022_slir_s3_incidence_prevalence_known_initial.txt,DANKWA2022/DANKWA2022_slir_s3_incidence_prevalence_known_initial_anonymized.txt,unknown_parameter,a,p1
DANKWA2022/DANKWA2022_slir_s3_incidence_prevalence_known_initial.txt,DANKWA2022/DANKWA2022_slir_s3_incidence_prevalence_known_initial_anonymized.txt,unknown_parameter,b,p2
DANKWA2022/DANKWA2022_slir_s3_incidence_prevalence_known_initial.txt,DANKWA2022/DANKWA2022_slir_s3_incidence_prevalence_known_initial_anonymized.txt,unknown_parameter,g,p3
DANKWA2022/DANKWA2022_slir_s3_incidence_prevalence_unknown_initial.txt,DANKWA2022/DANKWA2022_slir_s3_incidence_prevalence_unknown_initial_anonymized.txt,state,S,x1
DANKWA2022/DANKWA2022_slir_s3_incidence_prevalence_unknown_initial.txt,DANKWA2022/DANKWA2022_slir_s3_incidence_prevalence_unknown_initial_anonymized.txt,state,L,x2
DANKWA2022/DANKWA2022_slir_s3_incidence_prevalence_unknown_initial.txt,DANKWA2022/DANKWA2022_slir_s3_incidence_prevalence_unknown_initial_anonymized.txt,state,In,x3
DANKWA2022/DANKWA2022_slir_s3_incidence_prevalence_unknown_initial.txt,DANKWA2022/DANKWA2022_slir_s3_incidence_prevalence_unknown_initial_anonymized.txt,state,R,x4
DANKWA2022/DANKWA2022_slir_s3_incidence_prevalence_unknown_initial.txt,DANKWA2022/DANKWA2022_slir_s3_incidence_prevalence_unknown_initial_anonymized.txt,unknown_parameter,a,p1
DANKWA2022/DANKWA2022_slir_s3_incidence_prevalence_unknown_initial.txt,DANKWA2022/DANKWA2022_slir_s3_incidence_prevalence_unknown_initial_anonymized.txt,unknown_parameter,b,p2
DANKWA2022/DANKWA2022_slir_s3_incidence_prevalence_unknown_initial.txt,DANKWA2022/DANKWA2022_slir_s3_incidence_prevalence_unknown_initial_anonymized.txt,unknown_parameter,g,p3
DANKWA2022/DANKWA2022_slir_s4_incidence_prevalence_known_nh_known_initial.txt,DANKWA2022/DANKWA2022_slir_s4_incidence_prevalence_known_nh_known_initial_anonymized.txt,state,S,x1
DANKWA2022/DANKWA2022_slir_s4_incidence_prevalence_known_nh_known_initial.txt,DANKWA2022/DANKWA2022_slir_s4_incidence_prevalence_known_nh_known_initial_anonymized.txt,state,L,x2
DANKWA2022/DANKWA2022_slir_s4_incidence_prevalence_known_nh_known_initial.txt,DANKWA2022/DANKWA2022_slir_s4_incidence_prevalence_known_nh_known_initial_anonymized.txt,state,In,x3
DANKWA2022/DANKWA2022_slir_s4_incidence_prevalence_known_nh_known_initial.txt,DANKWA2022/DANKWA2022_slir_s4_incidence_prevalence_known_nh_known_initial_anonymized.txt,state,R,x4
DANKWA2022/DANKWA2022_slir_s4_incidence_prevalence_known_nh_known_initial.txt,DANKWA2022/DANKWA2022_slir_s4_incidence_prevalence_known_nh_known_initial_anonymized.txt,unknown_parameter,b,p1
DANKWA2022/DANKWA2022_slir_s4_incidence_prevalence_known_nh_known_initial.txt,DANKWA2022/DANKWA2022_slir_s4_incidence_prevalence_known_nh_known_initial_anonymized.txt,known_input_or_constant,a,c1
DANKWA2022/DANKWA2022_slir_s4_incidence_prevalence_known_nh_known_initial.txt,DANKWA2022/DANKWA2022_slir_s4_incidence_prevalence_known_nh_known_initial_anonymized.txt,known_input_or_constant,g,c2
DANKWA2022/DANKWA2022_slir_s4_incidence_prevalence_known_nh_unknown_initial.txt,DANKWA2022/DANKWA2022_slir_s4_incidence_prevalence_known_nh_unknown_initial_anonymized.txt,state,S,x1
DANKWA2022/DANKWA2022_slir_s4_incidence_prevalence_known_nh_unknown_initial.txt,DANKWA2022/DANKWA2022_slir_s4_incidence_prevalence_known_nh_unknown_initial_anonymized.txt,state,L,x2
DANKWA2022/DANKWA2022_slir_s4_incidence_prevalence_known_nh_unknown_initial.txt,DANKWA2022/DANKWA2022_slir_s4_incidence_prevalence_known_nh_unknown_initial_anonymized.txt,state,In,x3
DANKWA2022/DANKWA2022_slir_s4_incidence_prevalence_known_nh_unknown_initial.txt,DANKWA2022/DANKWA2022_slir_s4_incidence_prevalence_known_nh_unknown_initial_anonymized.txt,state,R,x4
DANKWA2022/DANKWA2022_slir_s4_incidence_prevalence_known_nh_unknown_initial.txt,DANKWA2022/DANKWA2022_slir_s4_incidence_prevalence_known_nh_unknown_initial_anonymized.txt,unknown_parameter,b,p1
DANKWA2022/DANKWA2022_slir_s4_incidence_prevalence_known_nh_unknown_initial.txt,DANKWA2022/DANKWA2022_slir_s4_incidence_prevalence_known_nh_unknown_initial_anonymized.txt,known_input_or_constant,a,c1
DANKWA2022/DANKWA2022_slir_s4_incidence_prevalence_known_nh_unknown_initial.txt,DANKWA2022/DANKWA2022_slir_s4_incidence_prevalence_known_nh_unknown_initial_anonymized.txt,known_input_or_constant,g,c2
DANKWA2022/DANKWA2022_slirq_s1_incidence_known_initial.txt,DANKWA2022/DANKWA2022_slirq_s1_incidence_known_initial_anonymized.txt,state,S,x1
DANKWA2022/DANKWA2022_slirq_s1_incidence_known_initial.txt,DANKWA2022/DANKWA2022_slirq_s1_incidence_known_initial_anonymized.txt,state,L,x2
DANKWA2022/DANKWA2022_slirq_s1_incidence_known_initial.txt,DANKWA2022/DANKWA2022_slirq_s1_incidence_known_initial_anonymized.txt,state,In,x3
DANKWA2022/DANKWA2022_slirq_s1_incidence_known_initial.txt,DANKWA2022/DANKWA2022_slirq_s1_incidence_known_initial_anonymized.txt,state,R,x4
DANKWA2022/DANKWA2022_slirq_s1_incidence_known_initial.txt,DANKWA2022/DANKWA2022_slirq_s1_incidence_known_initial_anonymized.txt,state,Q,x5
DANKWA2022/DANKWA2022_slirq_s1_incidence_known_initial.txt,DANKWA2022/DANKWA2022_slirq_s1_incidence_known_initial_anonymized.txt,unknown_parameter,a,p1
DANKWA2022/DANKWA2022_slirq_s1_incidence_known_initial.txt,DANKWA2022/DANKWA2022_slirq_s1_incidence_known_initial_anonymized.txt,unknown_parameter,b,p2
DANKWA2022/DANKWA2022_slirq_s1_incidence_known_initial.txt,DANKWA2022/DANKWA2022_slirq_s1_incidence_known_initial_anonymized.txt,unknown_parameter,e,p3
DANKWA2022/DANKWA2022_slirq_s1_incidence_known_initial.txt,DANKWA2022/DANKWA2022_slirq_s1_incidence_known_initial_anonymized.txt,unknown_parameter,g,p4
DANKWA2022/DANKWA2022_slirq_s1_incidence_known_initial.txt,DANKWA2022/DANKWA2022_slirq_s1_incidence_known_initial_anonymized.txt,unknown_parameter,s,p5
DANKWA2022/DANKWA2022_slirq_s1_incidence_known_initial.txt,DANKWA2022/DANKWA2022_slirq_s1_incidence_known_initial_anonymized.txt,known_input_or_constant,u,u1
DANKWA2022/DANKWA2022_slirq_s1_incidence_unknown_initial.txt,DANKWA2022/DANKWA2022_slirq_s1_incidence_unknown_initial_anonymized.txt,state,S,x1
DANKWA2022/DANKWA2022_slirq_s1_incidence_unknown_initial.txt,DANKWA2022/DANKWA2022_slirq_s1_incidence_unknown_initial_anonymized.txt,state,L,x2
DANKWA2022/DANKWA2022_slirq_s1_incidence_unknown_initial.txt,DANKWA2022/DANKWA2022_slirq_s1_incidence_unknown_initial_anonymized.txt,state,In,x3
DANKWA2022/DANKWA2022_slirq_s1_incidence_unknown_initial.txt,DANKWA2022/DANKWA2022_slirq_s1_incidence_unknown_initial_anonymized.txt,state,R,x4
DANKWA2022/DANKWA2022_slirq_s1_incidence_unknown_initial.txt,DANKWA2022/DANKWA2022_slirq_s1_incidence_unknown_initial_anonymized.txt,state,Q,x5
DANKWA2022/DANKWA2022_slirq_s1_incidence_unknown_initial.txt,DANKWA2022/DANKWA2022_slirq_s1_incidence_unknown_initial_anonymized.txt,unknown_parameter,a,p1
DANKWA2022/DANKWA2022_slirq_s1_incidence_unknown_initial.txt,DANKWA2022/DANKWA2022_slirq_s1_incidence_unknown_initial_anonymized.txt,unknown_parameter,b,p2
DANKWA2022/DANKWA2022_slirq_s1_incidence_unknown_initial.txt,DANKWA2022/DANKWA2022_slirq_s1_incidence_unknown_initial_anonymized.txt,unknown_parameter,e,p3
DANKWA2022/DANKWA2022_slirq_s1_incidence_unknown_initial.txt,DANKWA2022/DANKWA2022_slirq_s1_incidence_unknown_initial_anonymized.txt,unknown_parameter,g,p4
DANKWA2022/DANKWA2022_slirq_s1_incidence_unknown_initial.txt,DANKWA2022/DANKWA2022_slirq_s1_incidence_unknown_initial_anonymized.txt,unknown_parameter,s,p5
DANKWA2022/DANKWA2022_slirq_s1_incidence_unknown_initial.txt,DANKWA2022/DANKWA2022_slirq_s1_incidence_unknown_initial_anonymized.txt,known_input_or_constant,u,u1
DANKWA2022/DANKWA2022_slirq_s1_prevalence_known_initial.txt,DANKWA2022/DANKWA2022_slirq_s1_prevalence_known_initial_anonymized.txt,state,S,x1
DANKWA2022/DANKWA2022_slirq_s1_prevalence_known_initial.txt,DANKWA2022/DANKWA2022_slirq_s1_prevalence_known_initial_anonymized.txt,state,L,x2
DANKWA2022/DANKWA2022_slirq_s1_prevalence_known_initial.txt,DANKWA2022/DANKWA2022_slirq_s1_prevalence_known_initial_anonymized.txt,state,In,x3
DANKWA2022/DANKWA2022_slirq_s1_prevalence_known_initial.txt,DANKWA2022/DANKWA2022_slirq_s1_prevalence_known_initial_anonymized.txt,state,R,x4
DANKWA2022/DANKWA2022_slirq_s1_prevalence_known_initial.txt,DANKWA2022/DANKWA2022_slirq_s1_prevalence_known_initial_anonymized.txt,state,Q,x5
DANKWA2022/DANKWA2022_slirq_s1_prevalence_known_initial.txt,DANKWA2022/DANKWA2022_slirq_s1_prevalence_known_initial_anonymized.txt,unknown_parameter,a,p1
DANKWA2022/DANKWA2022_slirq_s1_prevalence_known_initial.txt,DANKWA2022/DANKWA2022_slirq_s1_prevalence_known_initial_anonymized.txt,unknown_parameter,b,p2
DANKWA2022/DANKWA2022_slirq_s1_prevalence_known_initial.txt,DANKWA2022/DANKWA2022_slirq_s1_prevalence_known_initial_anonymized.txt,unknown_parameter,e,p3
DANKWA2022/DANKWA2022_slirq_s1_prevalence_known_initial.txt,DANKWA2022/DANKWA2022_slirq_s1_prevalence_known_initial_anonymized.txt,unknown_parameter,g,p4
DANKWA2022/DANKWA2022_slirq_s1_prevalence_known_initial.txt,DANKWA2022/DANKWA2022_slirq_s1_prevalence_known_initial_anonymized.txt,unknown_parameter,s,p5
DANKWA2022/DANKWA2022_slirq_s1_prevalence_known_initial.txt,DANKWA2022/DANKWA2022_slirq_s1_prevalence_known_initial_anonymized.txt,known_input_or_constant,u,u1
DANKWA2022/DANKWA2022_slirq_s1_prevalence_unknown_initial.txt,DANKWA2022/DANKWA2022_slirq_s1_prevalence_unknown_initial_anonymized.txt,state,S,x1
DANKWA2022/DANKWA2022_slirq_s1_prevalence_unknown_initial.txt,DANKWA2022/DANKWA2022_slirq_s1_prevalence_unknown_initial_anonymized.txt,state,L,x2
DANKWA2022/DANKWA2022_slirq_s1_prevalence_unknown_initial.txt,DANKWA2022/DANKWA2022_slirq_s1_prevalence_unknown_initial_anonymized.txt,state,In,x3
DANKWA2022/DANKWA2022_slirq_s1_prevalence_unknown_initial.txt,DANKWA2022/DANKWA2022_slirq_s1_prevalence_unknown_initial_anonymized.txt,state,R,x4
DANKWA2022/DANKWA2022_slirq_s1_prevalence_unknown_initial.txt,DANKWA2022/DANKWA2022_slirq_s1_prevalence_unknown_initial_anonymized.txt,state,Q,x5
DANKWA2022/DANKWA2022_slirq_s1_prevalence_unknown_initial.txt,DANKWA2022/DANKWA2022_slirq_s1_prevalence_unknown_initial_anonymized.txt,unknown_parameter,a,p1
DANKWA2022/DANKWA2022_slirq_s1_prevalence_unknown_initial.txt,DANKWA2022/DANKWA2022_slirq_s1_prevalence_unknown_initial_anonymized.txt,unknown_parameter,b,p2
DANKWA2022/DANKWA2022_slirq_s1_prevalence_unknown_initial.txt,DANKWA2022/DANKWA2022_slirq_s1_prevalence_unknown_initial_anonymized.txt,unknown_parameter,e,p3
DANKWA2022/DANKWA2022_slirq_s1_prevalence_unknown_initial.txt,DANKWA2022/DANKWA2022_slirq_s1_prevalence_unknown_initial_anonymized.txt,unknown_parameter,g,p4
DANKWA2022/DANKWA2022_slirq_s1_prevalence_unknown_initial.txt,DANKWA2022/DANKWA2022_slirq_s1_prevalence_unknown_initial_anonymized.txt,unknown_parameter,s,p5
DANKWA2022/DANKWA2022_slirq_s1_prevalence_unknown_initial.txt,DANKWA2022/DANKWA2022_slirq_s1_prevalence_unknown_initial_anonymized.txt,known_input_or_constant,u,u1
DANKWA2022/DANKWA2022_slirq_s2_incidence_known_nh_known_initial.txt,DANKWA2022/DANKWA2022_slirq_s2_incidence_known_nh_known_initial_anonymized.txt,state,S,x1
DANKWA2022/DANKWA2022_slirq_s2_incidence_known_nh_known_initial.txt,DANKWA2022/DANKWA2022_slirq_s2_incidence_known_nh_known_initial_anonymized.txt,state,L,x2
DANKWA2022/DANKWA2022_slirq_s2_incidence_known_nh_known_initial.txt,DANKWA2022/DANKWA2022_slirq_s2_incidence_known_nh_known_initial_anonymized.txt,state,In,x3
DANKWA2022/DANKWA2022_slirq_s2_incidence_known_nh_known_initial.txt,DANKWA2022/DANKWA2022_slirq_s2_incidence_known_nh_known_initial_anonymized.txt,state,R,x4
DANKWA2022/DANKWA2022_slirq_s2_incidence_known_nh_known_initial.txt,DANKWA2022/DANKWA2022_slirq_s2_incidence_known_nh_known_initial_anonymized.txt,state,Q,x5
DANKWA2022/DANKWA2022_slirq_s2_incidence_known_nh_known_initial.txt,DANKWA2022/DANKWA2022_slirq_s2_incidence_known_nh_known_initial_anonymized.txt,unknown_parameter,b,p1
DANKWA2022/DANKWA2022_slirq_s2_incidence_known_nh_known_initial.txt,DANKWA2022/DANKWA2022_slirq_s2_incidence_known_nh_known_initial_anonymized.txt,known_input_or_constant,a,c1
DANKWA2022/DANKWA2022_slirq_s2_incidence_known_nh_known_initial.txt,DANKWA2022/DANKWA2022_slirq_s2_incidence_known_nh_known_initial_anonymized.txt,known_input_or_constant,e,c2
